Método das Secantes:

No intervalo [-1,0]
	k	     xk				   f(xk)				   erro
	0	-1.0000000000000000	-16.0000000000000000	0.42264973081037427
	1	-0.15789473684210525	2.9945490870922367	0.4194555323475205
	2	-0.29065522172977665	2.6642073984192822	0.2866950474598491
	3	-1.3613692072287056	-56.74623418234894	0.7840189380390798
	4	-0.3386704198305876	2.4410289418455093	0.23867984935903813
	5	-0.3808490442010162	2.1867094604416275	0.19650122498860956
	6	-0.7435125587304312	-3.8274481236669384	0.16616228954080547
	7	-0.51271119232197	0.9377119020446294	0.06463907686765569
	8	-0.5581294337076955	0.3055383520660375	0.01922083548193021
	9	-0.5800807074160024	-0.045363694912099906	0.0027304382263766414
	10	-0.5772429044108303	0.0017736129955276958	0.00010736477879547124
	11	-0.5773496810705959	9.717522241103893e-06	5.881190298095973e-07

No intervalo [0,1]
	k	     xk				   f(xk)				   erro
	0	0.0000000000000000	3.0000000000000000	0.5773502691896257
	1	0.2727272727272727	2.276297570334863	0.304622996462353
	2	1.1305500501917582	-12.071484390657249	0.5531997810021325
	3	0.4088221694457402	1.507873685552415	0.16852809974388555
	4	0.4889639900972652	0.8797223746638014	0.08838627909236052
	5	0.6012021587539599	-0.2754142420675061	0.02385188956433415
	6	0.5744416962217442	0.03242150394421728	0.0029085729678814953
	7	0.5772601292750137	0.0010085222485063383	9.013991461204185e-05
	8	0.5773506158282381	-3.878797648848575e-06	3.466386123696097e-07
	9	0.5773502691484008	4.61296334464123e-10	4.1224912372683775e-11
